Ряд скользящих средних,Разница между исходным рядом и рядом скользящих средних,Сезонный фактор
343168391189.3000,-59307284403.70000,-1831962160.25664
417300331949.7710,-360081578774.27100,1197964330.26429
416236399777.4000,266123653611.50000,1335828382.99124
396433261801.7140,-320951043318.01400,-8835465962.70805
415143173533.2000,239706483080.30000,1411013878.87219
443364441958.1430,152670738861.35700,7530996327.72118
363531026533.7570,61694836811.54280,-808374796.88421
407422201569.9140,7408287336.08575,-1831962160.25664
358191685008.1000,-103424052858.00000,1197964330.26429
322929673472.6710,-199403528054.47100,1335828382.99124
330659541395.9000,52060902340.90000,-8835465962.70805
300476568036.5430,9759472644.25714,1411013878.87219
305939648279.7000,43261451791.80000,7530996327.72118
289858768832.2140,189476169975.68600,-808374796.88421
339823207338.7710,-136273531948.27100,-1831962160.25664
329097247175.1430,-36088053322.94290,1197964330.26429
306661381929.0290,-295701392643.22900,1335828382.99124
256882900723.8710,475588612558.82900,-8835465962.70805
303831405451.5000,-68677085916.10000,1411013878.87219
338527775248.7000,-146377731900.00000,7530996327.72118
341899197723.7290,-211013627351.92900,-808374796.88421
299905380641.6570,232283827842.24300,-1831962160.25664
306666889492.5570,229216892940.04300,1197964330.26429
326511934240.1290,-291951987629.12900,1335828382.99124
374555067252.9710,63959726455.22860,-8835465962.70805
350834314916.4140,-68349433424.71420,1411013878.87219
369340976331.3140,-38275619749.61430,7530996327.72118
465793717358.6710,1393784103.02856,-808374796.88421
473018488977.9290,-106874546849.92900,-1831962160.25664
531959367434.8140,133471044902.08600,1197964330.26429
538220715702.8430,171508418099.65700,1335828382.99124
551439782875.7430,-62351587832.74280,-8835465962.70805
560560026113.6000,134511004576.30000,1411013878.87219
479156507353.0140,-104261712895.11400,7530996327.72118
443751099249.0860,115969872422.91400,-808374796.88421
463872092899.1290,-33886448106.12860,-1831962160.25664
429695539210.8860,-334089758198.08600,1197964330.26429
376165725123.6000,85725551951.40000,1335828382.99124
324573461425.0290,305361689168.27100,-8835465962.70805
297954660569.9710,157880494302.22900,1411013878.87219
293253835644.9570,-293067739798.05700,7530996327.72118
325376089156.9860,-126800963374.98600,-808374796.88421
283213395959.4570,-39559357151.85710,-1831962160.25664
220393196299.6140,-157693189761.91400,1197964330.26429
315501056694.2570,371245994964.94300,1335828382.99124
328652032879.7290,6144265330.87140,-8835465962.70805
295147765488.4290,-279054008235.12900,1411013878.87219
336175473874.1290,329765644735.27100,7530996327.72118
298475344052.9570,-7843384972.65717,-808374796.88421
253228488699.4710,-244104321630.97100,-1831962160.25664
304422622482.7000,45471342754.90000,1197964330.26429
256158370726.4000,166687772184.60000,1335828382.99124
245790507643.9710,-227722196907.77100,-8835465962.70805
326686997189.8710,47765696546.02860,1411013878.87219
354140236395.3570,-26048880080.05710,7530996327.72118
393593489203.5000,-175536571700.20000,-808374796.88421
485129573888.5000,90270020001.30000,-1831962160.25664
459504832389.5000,82561807286.50010,1197964330.26429
493741068609.8000,205277843958.20000,1335828382.99124
511566134913.4710,147254768617.72900,-8835465962.70805
437722522189.9430,-242643018947.04300,1411013878.87219
401808348280.6860,165936661576.71400,7530996327.72118
347312685623.5430,-4480303994.54285,-808374796.88421
342445524558.4570,-283951219733.35700,-1831962160.25664
396072253473.0000,-105404831161.80000,1197964330.26429
387477987431.7290,-69928713463.72850,1335828382.99124
366862025267.7570,257888750807.84300,-8835465962.70805
413129469333.2000,157337136311.50000,1411013878.87219
422293985074.6290,85291162493.87140,7530996327.72118
434536133717.6570,-236015487236.45700,-808374796.88421
364160098901.9570,18206314381.24290,-1831962160.25664
328926321951.8860,25892710549.31430,1197964330.26429
338701035386.8570,64543279082.34290,1335828382.99124
358022303401.7290,-225903771036.02900,-8835465962.70805
353112702690.7290,-29282535696.52860,1411013878.87219
324824002122.2290,251184139491.07100,7530996327.72118
295935142407.4860,37834380177.81430,-808374796.88421
341605167018.6570,6394041287.54285,-1831962160.25664
372181026446.1000,-215382897924.40000,1197964330.26429
297147345758.7570,-96125049292.75710,1335828382.99124
355737696505.5570,96071008138.34290,-8835465962.70805
317180685086.6000,220680497899.70000,1411013878.87219
319967492539.8140,-269195115737.91400,7530996327.72118
335271448631.9570,408630529180.94300,-808374796.88421
357946606909.2140,-279846478535.71400,-1831962160.25664
310970867749.2000,-134665087055.00000,1197964330.26429
389850220141.9570,-81700231030.95720,1335828382.99124
310779250202.5140,299755562382.18600,-8835465962.70805
363796447885.9710,-154765439019.77100,1411013878.87219
414040622566.0000,188887220985.20000,7530996327.72118
388603728283.8710,-198198540047.07100,-808374796.88421
405350879196.3570,43869632961.34290,-1831962160.25664
426626072657.5430,101388930796.85700,1197964330.26429
426587908174.6860,-296496179038.58600,1335828382.99124
416934805670.2570,310830063301.84300,-8835465962.70805
363479601879.1430,-5522238784.64276,1411013878.87219
391292170017.3140,211368522153.88600,7530996327.72118
385434886792.3710,-262601416086.57100,-808374796.88421
316129161382.1000,-241095075762.20000,-1831962160.25664
310027913534.5290,412675066887.07100,1197964330.26429
330626511316.4140,-241535764754.91400,1335828382.99124
313599611670.3290,-70974820570.12850,-8835465962.70805
388805755237.9000,-73557127076.40000,1411013878.87219
303594648011.0860,443256228633.31400,7530996327.72118
291020357089.5000,-287375183906.30000,-808374796.88421
342531740778.6430,258945349814.25700,-1831962160.25664
336487167586.1860,-210261937752.28600,1197964330.26429
326085901756.1290,-325015191645.72900,1335828382.99124
337034623752.6290,266169853171.57100,-8835465962.70805
319121408353.8140,-46184792539.51430,1411013878.87219
313022277735.4140,361019738098.58600,7530996327.72118
372361570727.8430,-292075343569.14300,-808374796.88421
340803822805.5430,135280759995.65700,-1831962160.25664
403385049624.7570,-319853734119.65700,1197964330.26429
366074366025.1140,50371395032.28580,1335828382.99124
444554560508.8290,-62254319040.72860,-8835465962.70805
463571269951.0000,247433933597.80000,1411013878.87219
551392718467.3860,-138525487830.88600,7530996327.72118
570651796724.6290,58995791820.07140,-808374796.88421
522268849074.7710,86932699821.62850,-1831962160.25664
505476921849.7290,192804533270.07100,1197964330.26429
511565045487.1290,39694263370.97140,1335828382.99124
432407869516.0430,-388788261596.94300,-8835465962.70805
351047460777.7290,242414252195.77100,1411013878.87219
287742403668.7430,167741692429.55700,7530996327.72118
301226009420.0140,-225678652672.91400,-808374796.88421
323113666384.4570,-283434978656.25700,-1831962160.25664
320241616439.3430,-65095561082.44280,1197964330.26429
357416713401.4000,288227835715.60000,1335828382.99124
434133101970.9140,-237299895300.71400,-8835465962.70805
444465903017.8860,128891460339.81400,1411013878.87219
477203828306.5000,238505946526.20000,7530996327.72118
442565411843.7710,169996664889.92900,-808374796.88421
439945938663.9000,-327937643606.90000,-1831962160.25664
364580196971.3000,119731335405.90000,1197964330.26429
298948617667.3140,104227016210.58600,1335828382.99124
246218392862.3860,-67721498451.28570,-8835465962.70805
298388155385.3000,-252590983875.80000,1411013878.87219
302468031438.8430,-46179311734.04280,7530996327.72118
258476245363.3430,-15025742264.14280,-808374796.88421
340471994390.6430,136724638326.75700,-1831962160.25664
393343055026.5570,119527609725.44300,1197964330.26429
382892364879.4860,-287659233530.08600,1335828382.99124
380721256593.5290,371745881008.67100,-8835465962.70805
344061018592.8860,71833577368.01430,1411013878.87219
293127745254.3000,-109993856579.00000,7530996327.72118
345248918758.6140,-116996173661.11400,-808374796.88421
299684853152.8000,-79109886439.90000,-1831962160.25664
275938687607.7710,-119600936225.87100,1197964330.26429
275784384745.4000,184296961134.20000,1335828382.99124
276262841735.9570,157255836625.54300,-8835465962.70805
294157981400.0000,-44486544254.29990,1411013878.87219
317674599179.4290,-135620830540.72900,7530996327.72118
353639896331.8290,-122037952300.42900,-808374796.88421
395487789993.6570,-49646845632.45710,-1831962160.25664
361251082779.0000,-40297006941.10000,1197964330.26429
355655470794.9140,356182955151.48600,1335828382.99124
334915842382.9860,391538091611.31400,-8835465962.70805
297604752795.2140,-287590266152.11400,1411013878.87219
336475538578.8290,-193591053828.72900,7530996327.72118
275180829658.4000,-188756284510.50000,-808374796.88421
227705022860.4000,-143041705613.60000,-1831962160.25664
256213051024.1000,336836525299.10000,1197964330.26429
327525350504.5860,-44749887001.18560,1335828382.99124
413073264983.1570,-18949978574.85720,-8835465962.70805
431754324486.8290,-222183640697.82900,1411013878.87219
360352967665.8290,281717613447.67100,7530996327.72118
368781731699.1430,316478214798.75700,-808374796.88421
335294231782.5140,-119863498010.01400,-1831962160.25664
315946498748.0000,-222706420171.80000,1197964330.26429
325611921840.8430,16164889895.75710,1335828382.99124
261795565855.4570,-102084778863.55700,-8835465962.70805
323088179702.3710,-248951627154.97100,1411013878.87219
342987177851.0860,366741364912.31400,7530996327.72118
324023618207.1290,-85478163606.92850,-808374796.88421
360176047370.9140,284302983329.98600,-1831962160.25664
407312888338.7710,-174779822721.57100,1197964330.26429
369643918910.2000,-160612024681.30000,1335828382.99124
366319783423.9290,46458007714.47140,-8835465962.70805
288007152404.4570,116087286917.94300,1411013878.87219
356910612422.6860,89135144340.71430,7530996327.72118
397939944557.6430,-182663438361.34300,-808374796.88421
435644812230.6710,-339354198666.07100,-1831962160.25664
477360242635.9710,237497043108.82900,1197964330.26429
416725291208.9430,79511927964.65710,1335828382.99124
462278522580.4710,214433342269.12800,-8835465962.70805
473673552280.7000,222428899878.80000,1411013878.87219
453500204939.1290,-431899108164.92900,7530996327.72118
482814875936.2430,51334249860.75720,-808374796.88421
409800252376.9290,-233744430910.72900,-1831962160.25664
389677764764.9570,183966089588.84300,1197964330.26429
436781113704.2710,264658802449.12900,1335828382.99124
388878100570.6430,-223268600636.24300,-8835465962.70805
464471783617.6710,90773255258.02850,1411013878.87219
394052522185.6430,-42727982836.24290,7530996327.72118
367145138958.4860,-168317105096.88600,-808374796.88421
403235645601.8570,301975957193.54300,-1831962160.25664
388464114963.2290,-307755090633.62900,1197964330.26429
378774464215.2000,134313769348.10000,1335828382.99124
415707856779.4570,2535189658.54285,-8835465962.70805
369462839601.1570,82381484804.14290,1411013878.87219
361302189286.1860,-77805205172.98570,7530996327.72118
355533484964.4000,101828296847.00000,-808374796.88421
320533964096.3710,60962518450.92850,-1831962160.25664
322100281932.5290,-298515809807.72900,1197964330.26429
309141360553.8860,163565942756.91400,1335828382.99124
259601631874.8430,-86355231513.04290,-8835465962.70805
210029113647.7430,252779435610.65700,1411013878.87219
304563527836.4140,-111778993373.71400,7530996327.72118
256593510424.3860,-146009829366.28600,-808374796.88421
285608459653.4430,-251119604695.84300,-1831962160.25664
265918907520.7140,419406463924.78600,1197964330.26429
255364436003.9140,-118447254577.31400,1335828382.99124
267922049817.6430,108428995147.55700,-8835465962.70805
322349061373.0290,2632622956.27136,1411013878.87219
293067021302.6570,-174163787457.55700,7530996327.72118
361222124259.8860,-162735146505.68600,-808374796.88421
405671887731.1290,9806048114.17139,-1831962160.25664
365451186248.4140,114899904704.48600,1197964330.26429
358771084284.2570,255231817842.94300,1335828382.99124
423506558583.6140,263992830680.28600,-8835465962.70805
393097468805.1140,-349660694854.81400,1411013878.87219
370004057620.5860,-297861537524.58600,7530996327.72118
356499039084.0430,295136258765.65700,-808374796.88421
353393056199.3290,-150778748803.52900,-1831962160.25664
439030203989.7000,-120332991328.50000,1197964330.26429
512090975673.5290,7376796697.87140,1335828382.99124
453343593831.3710,212413915239.52900,-8835465962.70805
440437549727.0140,202459258755.88600,1411013878.87219
493018254101.7140,90549667781.08580,7530996327.72118
440512370508.5140,-200108745553.91400,-808374796.88421
408223815595.1710,-295951816929.87100,-1831962160.25664
338507583972.8710,348254559311.22900,1197964330.26429
288388023420.1570,-136461436201.15700,1335828382.99124
273882610070.4140,165855014607.08600,-8835465962.70805
330539936524.5140,-175656749397.71400,1411013878.87219
240292068954.3000,-7561070940.50003,7530996327.72118
293929129925.3710,-155063398418.97100,-808374796.88421
339504337043.6000,169368946800.40000,-1831962160.25664
409788588427.4290,-354761518134.82900,1197964330.26429
449354463755.9430,78031550260.55710,1335828382.99124
525504362921.7860,233259711583.31400,-8835465962.70805
551445701562.1000,95427245251.50000,1411013878.87219
587342350764.2290,-77650225450.82860,7530996327.72118
519845174500.1860,152069851167.11400,-808374796.88421
477916353941.5570,212546300384.64300,-1831962160.25664
491353855284.4140,-185050240576.91400,1197964330.26429
480163633225.6140,-425257853057.41400,1335828382.99124
404029494223.0430,61232836371.65720,-8835465962.70805
397827314442.6140,343108141770.98600,1411013878.87219
394941313127.6570,36419257774.14290,7530996327.72118
401460594530.2140,-262484541880.91400,-808374796.88421
423885454030.8570,223161941832.34300,-1831962160.25664
335559963411.3570,-49458357908.55710,1197964330.26429
328957537323.4290,-228416787337.32900,1335828382.99124
335530726928.5860,286705620170.61400,-8835465962.70805
309246333083.4000,-186589311206.30000,1411013878.87219
293120285765.7860,92023302520.51430,7530996327.72118
301350930350.9430,-116362550465.54300,-808374796.88421
313580064029.2430,149476574917.65700,-1831962160.25664
367674012250.0430,-194454737970.54300,1197964330.26429
393432999831.6570,-235277737749.45700,1335828382.99124
399155933093.5140,308684349753.78600,-8835465962.70805
342569734848.1860,158744924574.51400,1411013878.87219
351475065773.8140,213981435583.78600,7530996327.72118
